source_excel_row,structure_label,label,Evac,Modification,E_form,E_fermi,E_bg,VBM,CBM,Lix,3OS,3S,3Hdp,3Z,Z_surf,nelect,nelect_no_o,nelect_m_only,wtd_nelect,e_tot,tot_OS,tot_S,tot_Hdp,O_M1,O_M2,O_M3,BL_avg,M1_charge,M2_charge,M3_charge,avg_M_charge,O_charge,sum_qm-qo,total_LCE_charge,Vm,Vo,Vm-o,Eoxm,wtd_Vm,wtd_Vo,M1_chi,M2_chi,M3_chi,sum_chi,avg_chi,M1_bc_full,M1_bc_occ,M1_bc_unocc,M1_band_width,M1_occ_bw,M2_bc_full,M2_bc_occ,M2_bc_unocc,M2_band_width,M2_occ_bw,M3_bc_full,M3_bc_occ,M3_bc_unocc,M3_band_width,M3_occ_bw,O(p)_bc_full,O(p)_bc_occ,O(p)_bc_unocc,O(p)_cbm_diff,O(p)_band_width,O(p)_occ_bw,M1_t2g,M1_eg,M2_t2g,M2_eg,M3_t2g,M3_eg,M1_ion_e,M1_min_pol,M1_pol,M1_max_pol,M2_ion_e,M2_min_pol,M2_pol,M2_max_pol,M3_ion_e,M3_min_pol,M3_pol,M3_max_pol,avg_ion_e,M1_bin_evac,M2_bin_evac,M3_bin_evac,avg_bin_evac,M1_avg_intensity,M2_avg_intensity,M3_avg_intensity,LCE_avg_intensity,avg_val_full,avg_val_occ,avg_val_unocc,avg_band_width,avg_occ_bw,full_bc_diff,occ_bc_diff,M1_std_pot,M2_std_pot,M3_std_pot,avg_std_pot,elec_wtd_bc_occ,elec_wtd_bw_occ,int_wtd_bc_occ,int_wtd_bw_occ
427,Li0.78__P0Co-P1Fe-P2Fe-P3Fe-P4Co-P5Co__P6Co-P7Co-P8Co,Fe,3.03091217,1-2-3-Fe-Fe-Fe,-115.5218055,1.26214516,0,1.26214516,1.26214516,0.78,8.446566369,4.249370436,2.429203902,78,159,386,170,156,109.2,109.9810779,46.01892206,10.97284078,12.13794644,1.912020081,1.918388463,1.917810652,1.916073065,7.322,7.361,7.387,7.356666667,4.988,17.082,27.058,11.51832045,7.809740668,3.708579779,57.45338239,3.838065467,2.603495205,1.61,1.61,1.61,4.83,1.61,-1.553364287,-3.091048479,1.262697695,3.360279302,3.223356836,-1.849651031,-3.971293183,1.084951223,3.52636201,3.176123138,-1.560162628,-3.290455536,1.264991417,3.447279492,3.29813827,-3.45742619,-4.604465314,2.05168083,4.71957135,3.136559305,1.844915625,3.715766603,2.588061275,3.304738773,2.33701322,3.420245062,2.605133606,7.9024681,58,62,66,7.9024681,58,62,66,7.9024681,58,62,66,7.9024681,3.778409415,3.778409415,3.778409415,3.778409415,0.703873404,0.784485372,0.732746277,0.740368351,-1.654392648,-3.450932399,1.204213445,3.444640268,3.232539415,1.803033542,1.153532915,-0.447,-0.447,-0.447,-0.447,-3.422603354,3.234498811,-3.46773209,3.231344604
428,Li0.78__P0Co-P1Al-P2Al-P3Al-P4Co-P5Co__P6Co-P7Co-P8Co,Al,3.084598365,1-2-3-Al-Al-Al,-140.1762143,0.87293777,0,0.87293777,0.87293777,0.78,7.028647973,0.011208906,0,39,120,356,140,126,88.2,85.47075488,40.52924512,3.337590835,3.959880547,1.879164946,1.877715398,1.876320351,1.877733565,0.704,0.724,0.727,0.718333333,5.146,-2.991,7.301,1.147669917,8.221616843,-7.073946926,5.905909393,0.382979035,2.740557882,1.83,1.83,1.83,5.49,1.83,0.401072723,-6.067781054,9.239036543,8.63442833,5.234888871,-0.111859899,-6.016411969,9.230250264,8.561931598,5.272302437,-0.222298994,-5.996295663,9.20401097,8.530834744,5.278364103,-2.018948401,-3.111845215,8.586730702,2.891886171,3.889365321,1.795776391,0,0,0,0,0,0,5.985769,56.8,57.8,58.8,5.985769,56.8,57.8,58.8,5.985769,56.8,57.8,58.8,5.985769,6.91638435,6.91638435,6.91638435,6.91638435,0.038335118,0.040177302,0.040259743,0.039590721,0.02230461,-6.026829562,9.224432593,8.575731557,5.261851804,2.041253011,-2.914984347,-1.676,-1.676,-1.676,-1.676,-6.026465373,5.262089032,-6.026173201,5.262281467
429,Li0.78__P0Co-P1Co-P2Co-P3Co-P4Co-P5Co__P6Co-P7Co-P8Co,LCO,3.231615945,1-2-3-Co-Co-Co,-114.2027112,1.24849842,0,1.24849842,1.24849842,0.78,6.570465526,0.754032611,0.970327,81,162,392,176,162,113.4,122.205339,39.79466104,3.172420983,6.500023356,1.908134732,1.899812296,1.898183308,1.902043445,8.355,8.397,8.395,8.382333333,4.98,20.167,30.127,13.22118174,7.854751352,5.366430391,65.84148508,4.406738978,2.618259707,1.56,1.56,1.56,4.68,1.56,-1.386933204,-2.44699349,1.425594415,3.087077022,2.977735044,-1.329699492,-2.391215488,1.51895786,3.109910465,2.995785085,-1.329687787,-2.390180696,1.516846336,3.107472076,2.99330132,-2.995605369,-4.045893914,2.191515177,4.244103789,2.99272377,1.89278065,3.978743808,3.141351239,3.956994726,3.182523107,3.96528886,3.174580526,7.88101,51,55,59,7.88101,51,55,59,7.88101,51,55,59,7.88101,2.48314856,2.48314856,2.48314856,2.48314856,0.477057853,0.449551832,0.450286126,0.458965271,-1.348773494,-2.409463225,1.48713287,3.101486521,2.988940483,1.646831875,1.636430689,-0.28,-0.28,-0.28,-0.28,-2.409422278,2.988952538,-2.410202677,2.988718959
430,Li0.78__P0Mn-P1Co-P2Ni-P3Mn-P4Co-P5Ni__P6Mn-P7Ni-P8Co,NMC,2.93347332,0-1-2-3-4-5-6-7-8-Mn-Co-Ni-Mn-Co-Ni-Mn-Ni-Co,-118.867869,1.07942328,0,1.07942328,1.07942328,0.78,6.830918252,0.790074212,1.340519841,80,161,386.0000015,170.0000015,156.0000015,109.2000011,110.3318261,45.66817386,14.57533982,10.22613706,1.946264186,1.890898431,1.914141839,1.917101485,8.3,9.253,5.816,7.789666667,4.984,18.385,28.353,12.19645872,7.800365305,4.396093412,60.78715024,4.216323122,2.601536642,1.56,1.53,1.89,4.98,1.66,-1.434168155,-2.425482388,1.200714183,2.956086637,2.880952774,-2.24885136,-2.853523154,0.579104462,2.609002845,2.462013931,-1.202270978,-3.217743822,1.360736234,3.393453025,3.27293158,-3.281407391,-4.321301355,1.943286844,4.360830671,3.000520394,1.869419737,3.841165505,3.268876664,4.605680562,3.507073005,3.000947848,2.284718718,7.88101,51,55,59,7.639878,46,49,52,7.434038,59,68,77,7.651642,2.48314856,2.02617786,3.28671184,2.59867942,0.500194241,1.20695,0.582727749,0.763290663,-1.628430165,-2.832249788,1.046851626,2.986180836,2.871966095,1.652977226,1.489051567,-0.28,-0.257,-1.185,-0.574,-2.792823822,2.809161793,-2.852709992,2.759888666
431,Li0.78__P0Co-P1Ni-P2Co-P3Co-P4Co-P5Co__P6Co-P7Ni-P8Mn,Ni,2.807718725,1-2-3-7-8-Ni-Co-Co-Ni-Mn,-113.4536201,0.90875572,0,0.90875572,0.90875572,0.78,6.591885295,0.10284556,1.30047304,82,163,391.9999993,175.9999993,161.9999993,113.3999995,121.431203,40.568797,7.063109722,6.499134247,1.922749124,1.89660069,1.894545156,1.904631657,9.324,8.38,8.381,8.695,4.968,21.117,31.053,13.69149106,7.825488991,5.866002073,68.01932761,4.571847687,2.607816503,1.53,1.56,1.56,4.65,1.55,-2.552978231,-3.248129303,0.59510234,2.760635504,2.559071365,-1.395429075,-2.398322916,1.515165336,3.085588294,2.960586718,-1.420800738,-2.415839029,1.491669288,3.077457767,2.950254755,-3.15055761,-4.172683874,1.861221562,4.05931333,2.97294296,1.921431716,4.53308459,3.574403679,3.981648536,3.310437966,4.005315905,3.303009744,7.639878,46,49,52,7.88101,51,55,59,7.88101,51,55,59,7.800632667,2.02617786,2.48314856,2.48314856,2.330824993,1.278091406,0.630692448,0.656322396,0.855035417,-1.789736015,-2.687430416,1.200645655,2.974560522,2.823304279,1.360821595,1.485253458,-0.257,-0.28,-0.28,-0.272333333,-2.702893149,2.816016663,-2.826229736,2.757883839
432,Li0.78__P0Co-P1Co-P2Ni-P3Co-P4Co-P5Co__P6Co-P7Ni-P8Mn,Ni,2.865978725,1-2-3-7-8-Co-Ni-Co-Ni-Mn,-113.5400301,0.94831767,0,0.94831767,0.94831767,0.78,6.894287322,0.279197776,0.839926351,82,163,391.9999993,175.9999993,161.9999993,113.3999995,116.9796013,45.02039866,5.750265713,10.35894812,1.918206647,1.910045306,1.896173312,1.908141755,8.341,9.363,8.385,8.696333333,4.966,21.123,31.055,13.67237444,7.807773687,5.864600757,67.89701149,4.575322185,2.602649596,1.56,1.53,1.56,4.65,1.55,-1.168558642,-2.335651369,1.446714109,3.042657873,2.959072454,-2.523067235,-3.236265319,0.740568212,2.798329581,2.574901747,-1.256243328,-2.32846142,1.519609526,3.062269662,2.955884487,-2.997715989,-3.996377139,1.716219442,3.946033659,2.852646079,1.893764269,3.74751548,3.011297954,4.551321239,3.572566715,3.882947279,3.176418196,7.88101,51,55,59,7.639878,46,49,52,7.88101,51,55,59,7.800632667,2.48314856,2.02617786,2.48314856,2.330824993,0.47778484,1.264746011,0.510200798,0.75091055,-1.649289735,-2.633459369,1.235630616,2.967752372,2.829952896,1.348426254,1.36291777,-0.28,-0.257,-0.28,-0.272333333,-2.663114708,2.81736637,-2.839652626,2.742666353
433,Li0.78__P0Co-P1Co-P2Co-P3Ni-P4Co-P5Co__P6Co-P7Ni-P8Mn,Ni,2.83882362,1-2-3-7-8-Co-Co-Ni-Ni-Mn,-113.5236891,1.03269293,0,1.03269293,1.03269293,0.78,6.980593139,0.332469859,1.413986391,82,163,391.9999994,175.9999994,161.9999994,113.3999996,120.586542,41.41345797,5.595862455,7.329544147,1.916910103,1.895998354,1.909412476,1.907440311,8.344,8.384,9.363,8.697,4.966,21.125,31.057,13.67838583,7.810628088,5.867757737,67.92686401,4.571362667,2.603490079,1.56,1.56,1.53,4.65,1.55,-1.454591878,-2.491846156,1.337270412,3.055114923,2.948494391,-1.383560122,-2.418762968,1.44392198,3.079135939,2.969852349,-2.654538887,-3.364312362,0.566593731,2.798509394,2.582667932,-3.227542967,-4.256380638,1.753615895,4.260235897,2.964374277,1.899075928,3.993504316,3.151035507,3.895490149,3.27903798,4.524669249,3.587629166,7.88101,51,55,59,7.88101,51,55,59,7.639878,46,49,52,7.800632667,2.48314856,2.48314856,2.02617786,2.330824993,0.595229659,0.560305512,1.272474278,0.809336483,-1.830896962,-2.758307162,1.115928708,2.977586752,2.833671557,1.396646005,1.498073475,-0.28,-0.28,-0.257,-0.272333333,-2.778445768,2.825318113,-2.932224135,2.761700317
434,Li0.78__P0Co-P1Ni-P2Ni-P3Co-P4Co-P5Co__P6Co-P7Ni-P8Mn,Ni,2.49564075,1-2-3-7-8-Ni-Ni-Co-Ni-Mn,-111.7793907,1.14124092,0.0775,1.1051,1.1826,0.78,7.504715732,0.030166535,1.825228743,83,164,393.9999979,177.9999979,163.9999979,114.7999985,120.6805114,43.31948862,6.843024046,9.188855053,1.92907135,1.911969498,1.886173152,1.909071333,9.321,9.359,8.388,9.022666667,4.96,22.108,32.028,14.17391084,7.79503213,6.378878709,70.30259776,4.733176428,2.596888574,1.53,1.53,1.56,4.62,1.54,-2.601692257,-3.298629432,0.495158209,2.758513966,2.567256904,-2.688512394,-3.406767321,0.516333569,2.809515519,2.597689603,-1.432103928,-2.468710269,1.372875066,3.075393732,2.9717955,-3.354695779,-4.353752576,1.45800451,4.537295779,2.925223616,1.924379833,4.503112945,3.57273823,4.517413049,3.570436912,3.879395706,3.27698628,7.639878,46,49,52,7.639878,46,49,52,7.88101,51,55,59,7.720255333,2.02617786,2.02617786,2.48314856,2.178501427,1.245142368,1.252056053,0.496703947,0.997967456,-2.240769526,-3.058035674,0.794788948,2.881141072,2.712247336,1.113926253,1.295716902,-0.257,-0.257,-0.28,-0.264666667,-3.075329294,2.704596343,-3.206165019,2.647098974
435,Li0.78__P0Co-P1Ni-P2Co-P3Ni-P4Co-P5Co__P6Co-P7Ni-P8Mn,Ni,2.476026365,1-2-3-7-8-Ni-Co-Ni-Ni-Mn,-111.7427853,0.92908827,0,0.92908827,0.92908827,0.78,7.438964094,0.087631681,2.23619243,83,164,393.9999994,177.9999994,163.9999994,114.7999996,118.2718059,45.72819411,7.61290474,11.01179173,1.931366688,1.886463109,1.909718101,1.909182632,9.32,8.385,9.363,9.022666667,4.959,22.109,32.027,14.17324211,7.793059035,6.380183074,70.28510762,4.73073094,2.596927496,1.53,1.56,1.53,4.62,1.54,-2.786968339,-3.4440394,0.40749384,2.751591022,2.554960386,-1.91388733,-2.867584292,1.092075785,3.052447398,2.897872566,-2.779966375,-3.467918428,0.407686339,2.798793323,2.602740101,-3.513353506,-4.431954453,1.251629224,4.442441776,2.878031376,1.995336848,4.624421666,3.582909363,4.055053317,3.397075118,4.564753375,3.574581359,7.639878,46,49,52,7.88101,51,55,59,7.639878,46,49,52,7.720255333,2.02617786,2.48314856,2.02617786,2.178501427,1.28972376,1.034327154,1.273568407,1.19920644,-2.493607348,-3.259847373,0.635751988,2.867610581,2.685191018,1.019746158,1.17210708,-0.257,-0.28,-0.257,-0.264666667,-3.268674592,2.680286861,-3.286759948,2.670462911
436,Li0.78__P0Co-P1Co-P2Ni-P3Ni-P4Co-P5Co__P6Co-P7Ni-P8Mn,Ni,2.39810669,1-2-3-7-8-Co-Ni-Ni-Ni-Mn,-111.4765516,1.1371889,0,1.1371889,1.1371889,0.78,9.233013195,1.496486094,1.844776549,83,164,393.9999986,177.9999986,163.9999986,114.799999,117.1347721,46.86522794,7.955513063,11.75156841,1.922267902,1.910571324,1.910663333,1.914500853,8.341,9.364,9.364,9.023,4.954,22.115,32.023,14.14121294,7.762922666,6.378290269,70.05556888,4.759055777,2.588888623,1.56,1.53,1.53,4.62,1.54,-0.706656614,-2.50117503,1.499159346,3.127675816,3.173335051,-2.799753354,-3.473445252,0.456864398,2.801974702,2.597875532,-2.683662837,-3.38999082,0.488165892,2.802641712,2.604300609,-3.439188641,-4.40193435,1.401057662,4.576377541,2.881251679,1.899535957,2.977582259,2.33624011,4.606327506,3.596300087,4.50728355,3.585059622,7.88101,51,55,59,7.639878,46,49,52,7.639878,46,49,52,7.720255333,2.48314856,2.02617786,2.02617786,2.178501427,0.379080052,1.266590289,1.252750919,0.96614042,-2.063357601,-3.121537034,0.814729879,2.910764077,2.791837064,1.37583104,1.280397316,-0.28,-0.257,-0.257,-0.264666667,-3.195489872,2.746400408,-3.310212989,2.675916032
437,Li0.78__P0Co-P1Ni-P2Ni-P3Ni-P4Co-P5Co__P6Co-P7Ni-P8Mn,Ni,1.85373038,1-2-3-7-8-Ni-Ni-Ni-Ni-Mn,-109.3556807,1.03973262,0,1.03973262,1.03973262,0.78,7.568085106,0.351024539,1.82049161,84,165,395.9999959,179.9999959,165.9999959,116.1999971,121.3289591,44.6710409,6.452966508,10.1526918,2.05650709,1.89168218,1.890736385,1.946308552,9.236,9.37,9.363,9.323,4.95,23.019,32.919,14.39641239,7.641740096,6.754672293,71.26224133,4.796766937,2.546213416,1.53,1.53,1.53,4.59,1.53,-1.983819152,-2.675137459,0.755254421,2.615264079,2.467099334,-3.280083055,-3.876089351,0.621312531,2.823127352,2.535779253,-2.159919021,-2.967489252,0.828287586,2.831703604,2.651361318,-2.858214806,-3.788635667,1.378403014,3.897947426,2.780824835,1.950334269,4.383580526,3.478596089,4.923990129,3.685111859,4.282466348,3.500334083,7.639878,46,49,52,7.639878,46,49,52,7.639878,46,49,52,7.639878,2.02617786,2.02617786,2.02617786,2.02617786,1.138748813,1.344120844,1.193527968,1.225465875,-2.474607076,-3.172905354,0.734951513,2.756698345,2.551413302,0.38360773,0.615730314,-0.257,-0.257,-0.257,-0.257,-3.170997196,2.550571024,-3.209126083,2.552029196
438,Li0.78__P0Co-P1Mn-P2Co-P3Co-P4Co-P5Co__P6Co-P7Ni-P8Mn,Mn,3.420864205,1-2-3-7-8-Mn-Co-Co-Ni-Mn,-118.8481797,1.0014595,0,1.0014595,1.0014595,0.78,7.104058997,2.708320508,1.143840724,79,160,385.9999977,169.9999977,155.9999977,109.1999984,113.7995904,42.20040963,12.82685279,7.428166002,1.915846993,1.920928278,1.920746609,1.91917396,5.763,8.373,8.376,7.504,4.993,17.519,27.505,11.72770339,7.804932154,3.922771237,58.55642303,4.039347422,2.600471792,1.89,1.56,1.56,5.01,1.67,-1.019521904,-3.739471347,1.749390231,3.53663745,3.036407367,-1.278520985,-2.318902029,1.512248053,3.07553835,2.975293963,-1.284270758,-2.320445996,1.50046548,3.067126946,2.966143477,-3.07617739,-4.134268974,2.316713718,4.07763689,3.008675907,1.838109787,2.718249004,2.049105461,3.927860957,3.206298636,3.947854094,3.189917551,7.434038,59,68,77,7.88101,51,55,59,7.88101,51,55,59,7.732019333,3.28671184,2.48314856,2.48314856,2.751002987,0.714999475,0.476175853,0.478350919,0.556508749,-1.194104549,-2.792939791,1.587367922,3.226434249,2.992614935,1.882072841,1.341329184,-1.185,-0.28,-0.28,-0.581666667,-2.656355204,2.986294348,-2.927724368,2.9988449
439,Li0.78__P0Co-P1Co-P2Mn-P3Co-P4Co-P5Co__P6Co-P7Ni-P8Mn,Mn,3.30746831,1-2-3-7-8-Co-Mn-Co-Ni-Mn,-118.6162277,0.89220612,0,0.89220612,0.89220612,0.78,7.622292671,2.120571655,0.603029006,79,160,385.9999975,169.9999975,155.9999975,109.1999983,110.8115151,45.18848491,10.76156063,9.849582375,1.947131493,1.906735277,1.915321124,1.923062631,8.324,5.795,8.364,7.494333333,4.987,17.496,27.47,11.68112465,7.780409754,3.900714895,58.25376863,4.057170429,2.589508557,1.56,1.89,1.56,5.01,1.67,-1.246915493,-2.292335574,1.419741776,3.004901611,2.925735005,0.34911066,-3.016974069,2.648666732,3.609224676,3.375647777,-1.315943762,-2.315948449,1.472490089,3.009242796,2.897897367,-2.788434711,-3.822557636,2.423302108,3.680640831,2.922421786,1.799992531,3.935964057,3.084495507,2.170224125,1.59098001,3.948616744,3.251200623,7.88101,51,55,59,7.434038,59,68,77,7.88101,51,55,59,7.732019333,2.48314856,3.28671184,2.48314856,2.751002987,0.535181316,0.370974474,0.566081316,0.490745702,-0.737916199,-2.541752697,1.846966199,3.207789694,3.066426716,2.050518512,1.280804939,-0.28,-1.185,-0.28,-0.581666667,-2.451216115,3.007276808,-2.484009314,3.028400389
440,Li0.78__P0Co-P1Co-P2Co-P3Mn-P4Co-P5Co__P6Co-P7Ni-P8Mn,Mn,3.330540215,1-2-3-7-8-Co-Co-Mn-Ni-Mn,-118.7077974,1.04089871,0,1.04089871,1.04089871,0.78,7.226650774,2.351969351,1.559123314,79,160,386.0000002,170.0000002,156.0000002,109.2000001,112.9044548,43.09554523,9.260334329,8.583475258,1.948430365,1.916444715,1.905098753,1.923324611,8.328,8.363,5.797,7.496,4.986,17.502,27.474,11.68090628,7.777862653,3.903043626,58.2409987,4.021198009,2.589501792,1.56,1.56,1.89,5.01,1.67,-1.551308255,-2.522367937,1.258368192,3.024968849,2.919978851,-1.443626819,-2.436326826,1.33796269,3.041131664,2.945197016,-1.260674868,-3.826666438,1.416689948,3.491142432,3.096907131,-3.278444079,-4.326525513,2.098891052,4.319342789,3.008718984,1.844897981,4.007953339,3.273543227,3.896558894,3.323412485,2.797732642,2.031326179,7.88101,51,55,59,7.88101,51,55,59,7.434038,59,68,77,7.732019333,2.48314856,2.48314856,3.28671184,2.751002987,0.648785333,0.534014933,0.712280267,0.631693511,-1.418536648,-2.928453733,1.33767361,3.185747648,2.987360999,1.859907432,1.39807178,-0.28,-0.28,-1.185,-0.581666667,-2.795115669,2.97110579,-2.988352801,2.993584904
441,Li0.78__P0Co-P1Mn-P2Mn-P3Co-P4Co-P5Co__P6Co-P7Ni-P8Mn,Mn,3.551425755,1-2-3-7-8-Mn-Mn-Co-Ni-Mn,-122.4065237,1.15981474,0,1.15981474,1.15981474,0.78,8.2111489,4.554529176,1.904164834,77,158,381.9999983,165.9999983,151.9999983,106.3999988,107.200746,44.79925402,13.78965781,9.617066925,1.954816061,1.929048912,1.931335376,1.938400116,5.755,5.797,8.358,6.636666667,4.998,14.912,24.908,10.27669452,7.735523145,2.541171375,51.36291921,3.593281392,2.579746116,1.89,1.89,1.56,5.34,1.78,-1.252329549,-3.981235637,1.514449209,3.527489898,3.013028092,-1.29302717,-4.075699223,1.53819508,3.593452382,3.047278134,-1.373473017,-2.360544171,1.334062011,3.008120553,2.929108519,-3.323156888,-4.396180684,2.197805765,4.482971628,3.027029534,1.7985051,2.714175013,2.041224142,2.725039529,2.040869262,3.849863379,3.322350231,7.434038,59,68,77,7.434038,59,68,77,7.88101,51,55,59,7.583028667,3.28671184,3.28671184,2.48314856,3.018857413,0.721163325,0.725822427,0.414036675,0.620340809,-1.306276578,-3.47249301,1.462235433,3.376354278,2.996471582,2.01688031,0.923687673,-1.185,-1.185,-0.28,-0.883333333,-3.264314365,2.983864962,-3.65750933,3.00771578
442,Li0.78__P0Co-P1Mn-P2Co-P3Mn-P4Co-P5Co__P6Co-P7Ni-P8Mn,Mn,3.514837955,1-2-3-7-8-Mn-Co-Mn-Ni-Mn,-122.3246495,1.25147029,0,1.25147029,1.25147029,0.78,7.701365815,4.417131832,1.580141496,77,158,381.9999949,165.9999949,151.9999949,106.3999964,106.1558409,45.84415913,13.22862603,10.68373615,1.948859154,1.932388513,1.927842098,1.936363255,5.758,8.358,5.799,6.638333333,4.998,14.917,24.913,10.28779269,7.743549711,2.544242979,51.41838787,3.57637439,2.581723357,1.89,1.56,1.89,5.34,1.78,-0.884962211,-3.274534989,1.745184017,3.432375071,3.157022776,-1.298402557,-2.3020861,1.399232245,3.020419914,2.94923907,-1.330451703,-4.05117835,1.501119083,3.574053752,3.045718309,-3.342341822,-4.373174502,2.110467303,4.593812112,2.963454414,1.80658402,2.717143105,2.21107654,3.834019183,3.294432586,2.753488563,2.066516381,7.434038,59,68,77,7.88101,51,55,59,7.434038,59,68,77,7.583028667,3.28671184,2.48314856,3.28671184,3.018857413,0.570688064,0.406329973,0.734494695,0.570504244,-1.171272157,-3.20926648,1.548511782,3.342282912,3.050660052,2.171069665,1.163908023,-1.185,-0.28,-1.185,-0.883333333,-3.051548033,3.035305526,-3.376962096,3.059926631
443,Li0.78__P0Co-P1Co-P2Mn-P3Mn-P4Co-P5Co__P6Co-P7Ni-P8Mn,Mn,3.36575578,1-2-3-7-8-Co-Mn-Mn-Ni-Mn,-121.9859753,1.25282349,0,1.25282349,1.25282349,0.78,8.603385887,4.12662136,2.574549953,77,158,382.0000012,166.0000012,152.0000012,106.4000008,103.0059247,48.99407528,15.32709589,13.33802534,1.991452319,1.914331758,1.91360579,1.939796622,8.302,5.794,5.795,6.630333333,4.991,14.9,24.882,10.22377489,7.721552428,2.502222465,51.02686049,3.561718304,2.559619046,1.56,1.89,1.89,5.34,1.78,-1.327542723,-2.293357755,1.278748435,2.943472537,2.886545723,-1.657282207,-4.304219047,1.223558311,3.577428811,3.047359609,-1.651305817,-4.311939708,1.223982437,3.57616505,3.040917036,-3.481994681,-4.562358935,1.867028854,4.734818171,3.003862181,1.843282386,3.886581662,3.243062637,2.823025347,2.107577596,2.806220074,2.106375585,7.88101,51,55,59,7.434038,59,68,77,7.434038,59,68,77,7.583028667,2.48314856,3.28671184,3.28671184,3.018857413,0.389123636,0.743381299,0.741088571,0.624531169,-1.545376916,-3.636505503,1.242096394,3.365688799,2.991607456,1.936617765,0.925853432,-0.28,-1.185,-1.185,-0.883333333,-3.364094418,2.970304554,-3.889640345,3.01141211
444,Li0.78__P0Co-P1Mn-P2Mn-P3Mn-P4Co-P5Co__P6Co-P7Ni-P8Mn,Mn,3.21579037,1-2-3-7-8-Mn-Mn-Mn-Ni-Mn,-124.5978011,1.3835203,0,1.3835203,1.3835203,0.78,9.093132176,5.262942226,3.222688615,75,156,378.000002,162.000002,148.000002,103.6000014,97.82448174,50.17551826,19.83177915,13.98267468,1.987037111,1.933198431,1.930314607,1.950183383,5.763,5.822,5.764,5.783,5.004,12.345,22.353,8.897929318,7.699102386,1.198826932,44.52523831,2.962264151,2.563323482,1.89,1.89,1.89,5.67,1.89,-0.793432794,-2.997764902,1.595253257,3.347317137,3.289382319,-1.969490023,-4.319046519,0.891561579,3.530585363,3.146812862,-1.891409347,-4.408194627,0.975504185,3.54007205,3.061645168,-3.872083297,-4.991205041,1.904495518,5.255603597,3.121919007,1.786400809,2.719289341,2.184881211,2.981340499,2.21240722,2.915332364,2.119173011,7.434038,59,68,77,7.434038,59,68,77,7.434038,59,68,77,7.434038,3.28671184,3.28671184,3.28671184,3.28671184,0.439529708,0.734932626,0.725940849,0.633467728,-1.551444055,-3.908335349,1.15410634,3.472658183,3.165946783,2.320639243,1.082869691,-1.185,-1.185,-1.185,-1.185,-3.860297339,3.172724453,-4.047511365,3.147253192
445,Li0.78__P0Co-P1Fe-P2Co-P3Co-P4Co-P5Co__P6Co-P7Ni-P8Mn,Fe,3.259059045,1-2-3-7-8-Fe-Co-Co-Ni-Mn,-115.9231137,0.97312151,0,0.97312151,0.97312151,0.78,7.361729185,1.151867222,1.191064051,80,161,388,172,158,110.6,116.0920004,41.90799958,8.915279258,7.676551518,1.889657577,1.914938202,1.914700273,1.906432017,7.326,8.375,8.377,8.026,4.985,19.093,29.063,12.62549946,7.844801909,4.780697553,62.93811482,4.243999362,2.611953011,1.61,1.56,1.56,4.73,1.576666667,-1.390024204,-3.461967973,1.226203157,3.405655103,3.241170893,-1.33317561,-2.347330052,1.495137887,3.061380289,2.953275301,-1.353888664,-2.369997941,1.472133288,3.059786171,2.950032858,-3.130374279,-4.198193046,2.157058549,4.103495789,3.000853556,1.847980354,3.072885058,2.346823478,3.947494222,3.260113624,3.959268564,3.243030799,7.9024681,58,62,66,7.88101,51,55,59,7.88101,51,55,59,7.8881627,3.778409415,2.48314856,2.48314856,2.914902178,0.702492147,0.536967016,0.551556021,0.597005061,-1.359029492,-2.726431989,1.397824777,3.175607188,3.048159684,1.771344787,1.471761058,-0.447,-0.28,-0.28,-0.335666667,-2.648233145,3.027641317,-2.791506631,3.065198419
446,Li0.78__P0Co-P1Co-P2Fe-P3Co-P4Co-P5Co__P6Co-P7Ni-P8Mn,Fe,3.48816928,1-2-3-7-8-Co-Fe-Co-Ni-Mn,-115.4489628,0.83092314,0,0.83092314,0.83092314,0.78,7.287619436,0.914905266,1.707106498,80,161,388.0000014,172.0000014,158.0000014,110.600001,114.2192857,43.78071434,8.557364931,9.44970717,1.940826844,1.89702757,1.90361463,1.913823014,8.33,7.399,8.384,8.037666667,4.982,19.131,29.095,12.59655024,7.810287338,4.786262901,62.75601329,4.215300469,2.600422089,1.56,1.61,1.56,4.73,1.576666667,-1.421710897,-2.424077552,1.33654948,3.021796594,2.922898491,-1.857493348,-3.666721369,1.119252,3.471950667,3.210602987,-1.396869283,-2.428534338,1.421706534,3.079163143,2.971787543,-3.105871214,-4.180956948,2.090719999,3.936794354,3.006346468,1.866256171,3.965093554,3.21888834,3.369287029,2.688559701,3.923963937,3.248984806,7.88101,51,55,59,7.9024681,58,62,66,7.88101,51,55,59,7.8881627,2.48314856,3.778409415,2.48314856,2.914902178,0.754676064,0.810310638,0.679957181,0.748314628,-1.558691176,-2.839777753,1.292502672,3.190970135,3.03509634,1.547180038,1.341179195,-0.28,-0.447,-0.28,-0.335666667,-2.769380723,3.020133541,-2.873958698,3.041552894
